,Path,Label,Daemon/Agent,Program,Argument,maxCPU,UserName,GroupName,Permission(8)
129,/System/Library/LaunchAgents/com.apple.AssetCacheLocatorService.plist,com.apple.AssetCacheLocatorService,agent,x,"['/System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService', '-a']",x,x,x,x
130,/System/Library/LaunchAgents/com.apple.cvmsCompAgent3600_i386_1.plist,com.apple.cvmsCompAgent3600_i386_1,agent,x,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/3600/CVMCompiler', '5']",x,x,x,x
131,/System/Library/LaunchAgents/com.apple.helpd.plist,com.apple.helpd,agent,/System/Library/PrivateFrameworks/HelpData.framework/Versions/A/Resources/helpd,x,x,x,x,x
132,/System/Library/LaunchAgents/com.apple.Dock.plist,com.apple.Dock.agent,agent,/System/Library/CoreServices/Dock.app/Contents/MacOS/Dock,x,x,x,x,x
133,/System/Library/LaunchAgents/com.apple.screensharing.menuextra.plist,com.apple.screensharing.menuextra,agent,x,['/System/Library/CoreServices/RemoteManagement/SSMenuAgent.app/Contents/MacOS/SSMenuAgent'],x,x,x,x
134,/System/Library/LaunchAgents/com.apple.eospreflightagent.plist,com.apple.eospreflightagent,agent,/System/Library/PrivateFrameworks/EmbeddedOSInstall.framework/Versions/A/Resources/eospreflightagent,x,x,x,x,x
135,/System/Library/LaunchAgents/com.apple.CommCenter-osx.plist,com.apple.CommCenter,agent,x,"['/System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter', '-L']",x,x,x,x
136,/System/Library/LaunchAgents/com.apple.softwareupdate_notify_agent.plist,com.apple.softwareupdate_notify_agent,agent,x,['/System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdate_notify_agent'],x,x,x,x
137,/System/Library/LaunchAgents/com.apple.familycontrols.useragent.plist,com.apple.familycontrols.useragent,agent,x,['/System/Library/PrivateFrameworks/FamilyControls.framework/Resources/ParentalControls.app/Contents/MacOS/ParentalControls'],x,x,x,x
138,/System/Library/LaunchAgents/com.apple.WebKit.PluginAgent.plist,com.apple.WebKit.PluginAgent,agent,x,['/System/Library/Frameworks/WebKit.framework/Frameworks/WebKitLegacy.framework/WebKitPluginAgent'],x,x,x,x
139,/System/Library/LaunchAgents/com.apple.isst.plist,com.apple.isst,agent,/System/Library/CoreServices/Menu Extras/TextInput.menu/Contents/SharedSupport/isst,x,x,x,x,x
140,/System/Library/LaunchAgents/com.apple.universalaccessd.plist,com.apple.universalaccessd,agent,x,"['/usr/sbin/universalaccessd', 'launchd', '-s']",x,x,x,x
141,/System/Library/LaunchAgents/com.apple.ap.adservicesd.plist,com.apple.ap.adservicesd,agent,/usr/libexec/adservicesd,x,x,x,x,x
142,/System/Library/LaunchAgents/com.apple.iTunesHelper.launcher.plist,com.apple.iTunesHelper.launcher,agent,x,"['/Applications/iTunes.app/Contents/MacOS/iTunesHelper.app/Contents/MacOS/iTunesHelper', '--launchd']",x,x,x,x
143,/System/Library/LaunchAgents/com.apple.VoiceOver.plist,com.apple.VoiceOver,agent,x,"['/System/Library/CoreServices/VoiceOver.app/Contents/MacOS/VoiceOver', 'launchd', '-s']",x,x,x,x
144,/System/Library/LaunchAgents/com.apple.systemprofiler.plist,com.apple.systemprofiler,agent,/Applications/Utilities/System Information.app/Contents/MacOS/System Information,x,x,x,x,x
145,/System/Library/LaunchAgents/com.apple.xpc.loginitemregisterd.plist,com.apple.xpc.loginitemregisterd,agent,/usr/libexec/loginitemregisterd,x,x,x,x,x
146,/System/Library/LaunchAgents/com.apple.Safari.SafeBrowsing.Service.plist,com.apple.Safari.SafeBrowsing.Service,agent,/System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service,x,x,x,x,x
147,/System/Library/LaunchAgents/com.apple.nsurlsessiond.plist,com.apple.nsurlsessiond,agent,/usr/libexec/nsurlsessiond,x,x,x,x,x
148,/System/Library/LaunchAgents/com.apple.coreparsec.silhouette.plist,com.apple.coreparsec.silhouette,agent,/usr/libexec/silhouette,x,x,x,x,x
149,/System/Library/LaunchAgents/com.apple.progressd.plist,com.apple.progressd,agent,/System/Library/PrivateFrameworks/ClassKit.framework/Versions/A/progressd,x,x,x,x,x
150,/System/Library/LaunchAgents/com.apple.talagent.plist,com.apple.talagent,agent,/System/Library/CoreServices/talagent,x,x,x,x,x
151,/System/Library/LaunchAgents/com.apple.ctkd.plist,com.apple.ctkd,agent,x,"['/System/Library/Frameworks/CryptoTokenKit.framework/ctkd', '-tw']",x,x,x,x
152,/System/Library/LaunchAgents/com.apple.ReportCrash.plist,com.apple.ReportCrash,agent,x,"['/System/Library/CoreServices/ReportCrash', 'agent']",x,x,x,x
153,/System/Library/LaunchAgents/com.apple.commerce.plist,com.apple.commerce,agent,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce,x,x,x,x,x
154,/System/Library/LaunchAgents/com.apple.dmd.agent.plist,com.apple.dmd,agent,/usr/libexec/dmd,x,x,x,x,x
155,/System/Library/LaunchAgents/com.apple.avconferenced.plist,com.apple.videoconference.camera,agent,x,['/usr/libexec/avconferenced'],x,x,x,x
156,/System/Library/LaunchAgents/com.apple.icloud.fmfd.plist,com.apple.icloud.fmfd,agent,/usr/libexec/fmfd,x,x,x,x,23
157,/System/Library/LaunchAgents/com.apple.AskPermissionUI.plist,com.apple.AskPermissionUI,agent,/System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/AskPermissionUI.app/Contents/MacOS/AskPermissionUI,x,x,x,x,x
158,/System/Library/LaunchAgents/com.apple.speech.synthesisserver.plist,com.apple.speech.synthesisserver,agent,x,"['/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/SpeechSynthesisServer.app/Contents/MacOS/SpeechSynthesisServer', 'launchd']",x,x,x,x
159,/System/Library/LaunchAgents/com.apple.idsremoteurlconnectionagent.plist,com.apple.idsfoundation.IDSRemoteURLConnectionAgent,agent,x,['/System/Library/PrivateFrameworks/IDSFoundation.framework/IDSRemoteURLConnectionAgent.app/Contents/MacOS/IDSRemoteURLConnectionAgent'],x,x,x,x
160,/System/Library/LaunchAgents/com.apple.quicklook.plist,com.apple.quicklook,agent,x,['/System/Library/Frameworks/QuickLook.framework/Resources/quicklookd.app/Contents/MacOS/quicklookd'],x,x,x,x
161,/System/Library/LaunchAgents/com.apple.cvmsCompAgent_i386.plist,com.apple.cvmsCompAgent_i386,agent,x,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMCompiler', '2']",x,x,x,x
162,/System/Library/LaunchAgents/com.apple.ServicesUIAgent.plist,com.apple.ServicesUIAgent,agent,/System/Library/CoreServices/ServicesUIAgent,x,x,x,x,x
163,/System/Library/LaunchAgents/com.apple.screensharing.MessagesAgent.plist,com.apple.screensharing.MessagesAgent,agent,x,['/System/Library/CoreServices/RemoteManagement/AppleVNCServer.bundle/Contents/MacOS/AppleVNCServer'],x,x,x,x
164,/System/Library/LaunchAgents/com.apple.soagent.plist,com.apple.soagent,agent,x,['/System/Library/PrivateFrameworks/MessagesKit.framework/Resources/soagent.app/Contents/MacOS/soagent'],x,x,x,x
165,/System/Library/LaunchAgents/com.apple.EscrowSecurityAlert.plist,com.apple.EscrowSecurityAlert,agent,x,['/System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert'],x,x,x,x
166,/System/Library/LaunchAgents/com.apple.storeassetd.plist,com.apple.storeassetd,agent,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeassetd,x,x,x,x,x
167,/System/Library/LaunchAgents/com.apple.ContactsAgent.plist,com.apple.ContactsAgent,agent,/System/Library/PrivateFrameworks/ContactsAgent.framework/Executables/ContactsAgent,x,x,x,x,x
168,/System/Library/LaunchAgents/com.apple.storeinstallagent.plist,com.apple.storeinstallagent,agent,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeinstallagent,x,x,x,x,x
169,/System/Library/LaunchAgents/com.apple.cvmsCompAgent3425AMD_x86_64_1.plist,com.apple.cvmsCompAgent3425AMD_x86_64_1,agent,x,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/3425AMD/CVMCompiler', '7']",x,x,x,x
170,/System/Library/LaunchAgents/com.apple.FollowUpUI.plist,com.apple.FollowUpUI,agent,/System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Resources/FollowUpUI.app/Contents/MacOS/FollowUpUI,x,x,x,x,x
171,/System/Library/LaunchAgents/com.apple.AssistiveControl.plist,com.apple.AssistiveControl,agent,x,"['/System/Library/Input Methods/Assistive Control.app/Contents/MacOS/Assistive Control', 'launchd', '-s']",x,x,x,x
172,/System/Library/LaunchAgents/com.apple.java.InstallOnDemand.plist,com.apple.java.InstallOnDemand,agent,/System/Library/Java/Support/CoreDeploy.bundle/Contents/Download Java Components.app/Contents/MacOS/Download Java Components,x,x,x,x,x
173,/System/Library/LaunchAgents/com.apple.CryptoTokenKit.ahp.agent.plist,com.apple.CryptoTokenKit.ahp.agent,agent,x,['/System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp'],x,x,x,x
174,/System/Library/LaunchAgents/com.apple.distnoted.xpc.agent.plist,com.apple.distnoted.xpc.agent,agent,x,"['/usr/sbin/distnoted', 'agent']",x,x,x,x
175,/System/Library/LaunchAgents/com.apple.passd.plist,com.apple.passd,agent,x,['/System/Library/PrivateFrameworks/PassKitCore.framework/passd'],x,x,x,x
176,/System/Library/LaunchAgents/com.apple.colorsync.useragent.plist,com.apple.colorsync.useragent,agent,x,['/System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent'],x,x,x,x
177,/System/Library/LaunchAgents/com.apple.SafariPlugInUpdateNotifier.plist,com.apple.SafariPlugInUpdateNotifier,agent,/usr/libexec/SafariPlugInUpdateNotifier,x,x,x,x,x
178,/System/Library/LaunchAgents/com.apple.AddressBook.SourceSync.plist,com.apple.AddressBook.SourceSync,agent,x,['/System/Library/Frameworks/AddressBook.framework/Versions/A/Helpers/AddressBookSourceSync.app/Contents/MacOS/AddressBookSourceSync'],x,x,x,x
179,/System/Library/LaunchAgents/com.apple.StorageManagementUIHelper.plist,com.apple.STMUIHelper,agent,/System/Library/PrivateFrameworks/StorageManagement.framework/Resources/STMUIHelper.app/Contents/MacOS/STMUIHelper,x,x,x,x,x
180,/System/Library/LaunchAgents/com.apple.quicklook.32bit.plist,com.apple.quicklook.32bit,agent,x,['/System/Library/Frameworks/QuickLook.framework/Resources/quicklookd32.app/Contents/MacOS/quicklookd32'],x,x,x,x
181,/System/Library/LaunchAgents/com.apple.SafeEjectGPUAgent.plist,com.apple.SafeEjectGPUAgent,agent,/System/Library/CoreServices/Menu Extras/SafeEjectGPUExtra.menu/Contents/MacOS/SafeEjectGPUAgent,['SafeEjectGPUAgent'],x,x,x,x
182,/System/Library/LaunchAgents/com.apple.ScreenReaderUIServer.plist,com.apple.ScreenReaderUIServer,agent,/System/Library/PrivateFrameworks/ScreenReader.framework/Resources/ScreenReaderUIServer.app/Contents/MacOS/ScreenReaderUIServer,x,x,x,x,x
183,/System/Library/LaunchAgents/com.apple.universalaccessHUD.plist,com.apple.universalaccessHUD,agent,x,"['/System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/UniversalAccessHUD.app/Contents/MacOS/UniversalAccessHUD', 'launchd', '-s']",x,x,x,x
184,/System/Library/LaunchAgents/com.apple.trustd.agent.plist,com.apple.trustd.agent,agent,x,"['/usr/libexec/trustd', '--agent']",x,x,x,54
185,/System/Library/LaunchAgents/com.apple.securityuploadd.plist,com.apple.securityuploadd,agent,x,['/usr/libexec/securityuploadd'],x,x,x,x
186,/System/Library/LaunchAgents/com.apple.printuitool.agent.plist,com.apple.printuitool.agent,agent,x,['/System/Library/PrivateFrameworks/PrintingPrivate.framework/Versions/A/PrintUITool'],x,x,x,x
187,/System/Library/LaunchAgents/com.apple.sharingd.plist,com.apple.sharingd,agent,/usr/libexec/sharingd,x,x,x,x,x
188,/System/Library/LaunchAgents/com.apple.MobileAccessoryUpdater.fudHelperAgent.plist,com.apple.MobileAccessoryUpdater.fudHelperAgent,agent,x,['/System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/Support/fudHelperAgent'],x,x,x,x
189,/System/Library/LaunchAgents/com.apple.ContainerRepairAgent.plist,com.apple.ContainerRepairAgent,agent,/usr/libexec/AppSandbox/ContainerRepairAgent,x,x,x,x,x
190,/System/Library/LaunchAgents/com.apple.mobiledeviceupdater.plist,com.apple.mobiledeviceupdater,agent,x,['/System/Library/PrivateFrameworks/MobileDevice.framework/Resources/MobileDeviceUpdater.app/Contents/MacOS/MobileDeviceUpdater'],x,x,x,x
191,/System/Library/LaunchAgents/com.apple.SocialPushAgent.plist,com.apple.SocialPushAgent,agent,/System/Library/CoreServices/SocialPushAgent.app/Contents/MacOS/SocialPushAgent,x,x,x,x,x
192,/System/Library/LaunchAgents/com.apple.mediaanalysisd.plist,com.apple.mediaanalysisd,agent,x,['/System/Library/PrivateFrameworks/VideoProcessing.framework/Versions/A/mediaanalysisd'],x,x,x,x
193,/System/Library/LaunchAgents/com.apple.corespeechd.plist,com.apple.corespeechd,agent,x,['/System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd'],x,x,x,x
194,/System/Library/LaunchAgents/com.apple.TMHelperAgent.plist,com.apple.TMHelperAgent,agent,x,['/System/Library/CoreServices/backupd.bundle/Contents/Resources/TMHelperAgent.app/Contents/MacOS/TMHelperAgent'],x,x,x,x
195,/System/Library/LaunchAgents/com.apple.lateragent.plist,com.apple.lateragent,agent,/System/Library/PrivateFrameworks/CommerceKit.framework/Resources/LaterAgent.app/Contents/MacOS/LaterAgent,x,x,x,x,x
196,/System/Library/LaunchAgents/com.apple.printtool.agent.plist,com.apple.printtool.agent,agent,x,"['/System/Library/Frameworks/ApplicationServices.framework/Frameworks/PrintCore.framework/Versions/A/printtool', 'agent']",x,x,x,x
197,/System/Library/LaunchAgents/com.apple.ReportCrash.Self.plist,com.apple.ReportCrash.Self,agent,x,"['/System/Library/CoreServices/ReportCrash', 'agent-safety']",x,x,x,x
198,/System/Library/LaunchAgents/com.apple.mdworker.32bit.plist,com.apple.mdworker.32bit,agent,x,"['/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker32', '-s', 'mdworker-lsb', '-c', 'MDSImporterWorker', '-m', 'com.apple.mdworker.32bit']",x,x,x,x
199,/System/Library/LaunchAgents/com.apple.warmd_agent.plist,com.apple.warmd_agent,agent,/usr/libexec/warmd_agent,x,x,x,x,x
200,/System/Library/LaunchAgents/com.apple.appstoreagent.plist,com.apple.appstoreagent,agent,/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent,x,x,x,x,x
201,/System/Library/LaunchAgents/com.apple.TMHelperAgent.SetupOffer.plist,com.apple.TMHelperAgent.SetupOffer,agent,x,"['/System/Library/CoreServices/backupd.bundle/Contents/Resources/TMHelperAgent.app/Contents/MacOS/TMHelperAgent', '-offer']",x,x,x,x
202,/System/Library/LaunchAgents/com.apple.screencaptureui.plist,com.apple.screencaptureui.agent,agent,/System/Library/CoreServices/screencaptureui.app/Contents/MacOS/screencaptureui,x,x,x,x,x
203,/System/Library/LaunchAgents/com.apple.DwellControl.plist,com.apple.DwellControl,agent,x,"['/System/Library/CoreServices/Dwell Control.app/Contents/MacOS/Dwell Control', 'launchd', '-s']",x,x,x,x
204,/System/Library/LaunchAgents/com.apple.MRTa.plist,com.apple.MRTa,agent,x,"['/System/Library/CoreServices/MRT.app/Contents/MacOS/MRT', '-a']",x,x,x,x
205,/System/Library/LaunchAgents/com.apple.cloudpaird.plist,com.apple.cloudpaird,agent,/System/Library/CoreServices/cloudpaird,x,x,x,x,x
206,/System/Library/LaunchAgents/com.apple.wifi.WiFiAgent.plist,com.apple.wifi.WiFiAgent,agent,/System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent,x,x,x,x,x
207,/System/Library/LaunchAgents/com.apple.swcd.plist,com.apple.swcd,agent,x,['/usr/libexec/swcd'],x,x,x,x
208,/System/Library/LaunchAgents/com.apple.cvmsCompAgent3425AMD_i386_1.plist,com.apple.cvmsCompAgent3425AMD_i386_1,agent,x,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/3425AMD/CVMCompiler', '7']",x,x,x,x
209,/System/Library/LaunchAgents/com.apple.AirPortBaseStationAgent.plist,com.apple.AirPortBaseStationAgent,agent,x,"['/System/Library/CoreServices/AirPort Base Station Agent.app/Contents/MacOS/AirPort Base Station Agent', '--launchd']",x,x,x,x
210,/System/Library/LaunchAgents/com.apple.telephonyutilities.callservicesd.plist,com.apple.telephonyutilities.callservicesd,agent,x,['/System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd'],x,x,x,x
211,/System/Library/LaunchAgents/com.apple.SoftwareUpdateNotificationManager.plist,com.apple.SoftwareUpdateNotificationManager,agent,/System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager,x,x,x,x,x
212,/System/Library/LaunchAgents/com.apple.SafariLaunchAgent.plist,com.apple.SafariLaunchAgent,agent,/usr/libexec/SafariLaunchAgent,x,x,x,x,x
213,/System/Library/LaunchAgents/com.apple.controlstrip.plist,com.apple.controlstrip,agent,/System/Library/CoreServices/ControlStrip.app/Contents/MacOS/ControlStrip,x,x,x,x,x
214,/System/Library/LaunchAgents/com.apple.mdworker.sizing.plist,com.apple.mdworker.sizing,agent,x,"['/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker', '-s', 'mdworker-sizing', '-c', 'MDSSizingWorker', '-m', 'com.apple.mdworker.sizing']",x,x,x,x
215,/System/Library/LaunchAgents/com.apple.metadata.mdflagwriter.plist,com.apple.metadata.mdflagwriter,agent,x,['/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdflagwriter'],x,x,x,x
216,/System/Library/LaunchAgents/com.apple.parsec-fbf.plist,com.apple.parsec-fbf,agent,/System/Library/PrivateFrameworks/CoreParsec.framework/parsec-fbf,x,x,x,x,x
217,/System/Library/LaunchAgents/com.apple.sysdiagnose_agent.plist,com.apple.sysdiagnose_agent,agent,/usr/libexec/sysdiagnose_helper,x,x,x,x,x
218,/System/Library/LaunchAgents/com.apple.gamed.plist,com.apple.gamed,agent,x,['/System/Library/PrivateFrameworks/GameCenterFoundation.framework/Versions/A/gamed'],x,x,x,54
219,/System/Library/LaunchAgents/com.apple.cvmsCompAgent3425AMD_x86_64.plist,com.apple.cvmsCompAgent3425AMD_x86_64,agent,x,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/3425AMD/CVMCompiler', '6']",x,x,x,x
220,/System/Library/LaunchAgents/com.apple.UserNotificationCenterAgent.plist,com.apple.UserNotificationCenterAgent,agent,x,['/System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter'],x,x,x,x
221,/System/Library/LaunchAgents/com.apple.universalaccesscontrol.plist,com.apple.universalaccesscontrol,agent,x,"['/System/Library/CoreServices/UniversalAccessControl.app/Contents/MacOS/UniversalAccessControl', 'launchd', '-s']",x,x,x,x
222,/System/Library/LaunchAgents/com.apple.icdd.plist,com.apple.icdd,agent,x,['/System/Library/Image Capture/Support/icdd'],x,x,x,x
223,/System/Library/LaunchAgents/com.apple.askpermissiond.plist,com.apple.askpermissiond,agent,/System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/askpermissiond,x,x,x,x,x
224,/System/Library/LaunchAgents/com.apple.FontValidatorConduit.plist,com.apple.ATS.FontValidatorConduit,agent,/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/FontValidatorConduit,x,x,x,x,x
225,/System/Library/LaunchAgents/com.apple.contacts.donation-agent.plist,com.apple.contacts.donation-agent,agent,x,['/System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent'],x,x,x,x
226,/System/Library/LaunchAgents/com.apple.OSDUIHelper.plist,com.apple.OSDUIHelper,agent,/System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper,x,x,x,x,x
227,/System/Library/LaunchAgents/com.apple.DictationIM.plist,com.apple.DictationIM,agent,x,['/System/Library/Input Methods/DictationIM.app/Contents/MacOS/DictationIM'],x,x,x,x
228,/System/Library/LaunchAgents/com.apple.corespotlightd.plist,com.apple.corespotlightd,agent,x,['/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/corespotlightd'],x,x,x,x
229,/System/Library/LaunchAgents/com.apple.universalaccessAuthWarn.plist,com.apple.universalaccessAuthWarn,agent,x,"['/System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn', 'launchd', '-s']",x,x,x,x
230,/System/Library/LaunchAgents/com.apple.iconservices.iconservicesagent.plist,com.apple.iconservices.iconservicesagent,agent,x,['/System/Library/CoreServices/iconservicesagent'],x,x,x,x
231,/System/Library/LaunchAgents/com.apple.followupd.plist,com.apple.followupd,agent,x,['/System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd'],x,x,x,x
232,/System/Library/LaunchAgents/com.apple.mediaremoteagent.plist,com.apple.mediaremoteagent,agent,x,['/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent'],x,x,x,x
233,/System/Library/LaunchAgents/com.apple.personad.plist,com.apple.personad,agent,x,['/System/Library/PrivateFrameworks/PersonaKit.framework/Versions/A/Support/personad'],x,x,x,x
234,/System/Library/LaunchAgents/com.apple.secinitd.plist,com.apple.secinitd,agent,/usr/libexec/secinitd,x,x,x,x,x
235,/System/Library/LaunchAgents/com.apple.AddressBook.abd.plist,com.apple.AddressBook.abd,agent,x,['/System/Library/Frameworks/AddressBook.framework/Versions/A/Helpers/AddressBookManager.app/Contents/MacOS/AddressBookManager'],x,x,x,x
236,/System/Library/LaunchAgents/com.apple.syncservices.uihandler.plist,com.apple.syncservices.uihandler,agent,/System/Library/PrivateFrameworks/SyncServicesUI.framework/Versions/Current/Resources/syncuid.app/Contents/MacOS/syncuid,x,x,x,x,x
237,/System/Library/LaunchAgents/com.apple.installd.user.plist,com.apple.installd.user,agent,x,['/System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd'],x,x,x,x
238,/System/Library/LaunchAgents/com.apple.mbbackgrounduseragent.plist,com.apple.mbbackgrounduseragent,agent,x,['/System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbbackgrounduseragent'],x,x,x,x
239,/System/Library/LaunchAgents/com.apple.midiserver.plist,com.apple.midiserver,agent,x,['/System/Library/Frameworks/CoreMIDI.framework/MIDIServer'],x,x,x,x
240,/System/Library/LaunchAgents/com.apple.PackageKit.InstallStatus.plist,com.apple.PackageKit.InstallStatus,agent,x,['/System/Library/CoreServices/Install in Progress.app/Contents/MacOS/Install in Progress'],x,x,x,x
241,/System/Library/LaunchAgents/com.apple.AppleGraphicsWarning.plist,com.apple.AppleGraphicsWarning,agent,x,['/System/Library/CoreServices/AppleGraphicsWarning.app/Contents/MacOS/AppleGraphicsWarning'],x,x,x,x
242,/System/Library/LaunchAgents/com.apple.cvmsCompAgent_i386_1.plist,com.apple.cvmsCompAgent_i386_1,agent,x,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMCompiler', '3']",x,x,x,x
243,/System/Library/LaunchAgents/com.apple.coreservices.uiagent.plist,com.apple.coreservices.uiagent,agent,/System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent,x,x,x,x,x
244,/System/Library/LaunchAgents/com.apple.CoreRAIDAgent.plist,com.apple.CoreRAIDAgent,agent,/System/Library/PrivateFrameworks/CoreRAID.framework/Versions/A/Resources/CoreRAIDAgent,x,x,x,x,x
245,/System/Library/LaunchAgents/com.apple.AddressBook.AssistantService.plist,com.apple.AddressBook.AssistantService,agent,x,['/System/Library/Frameworks/AddressBook.framework/Versions/A/Helpers/ABAssistantService.app/Contents/MacOS/ABAssistantService'],x,x,x,x
246,/System/Library/LaunchAgents/com.apple.preference.displays.MirrorDisplays.plist,com.apple.preference.displays.MirrorDisplays,agent,/System/Library/PreferencePanes/Displays.prefPane/Contents/Resources/MirrorDisplays.app/Contents/MacOS/MirrorDisplays,x,x,x,x,x
247,/System/Library/LaunchAgents/com.apple.storelegacy.plist,com.apple.storelegacy,agent,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storelegacy,x,x,x,x,x
248,/System/Library/LaunchAgents/com.apple.Siri.agent.plist,com.apple.Siri.agent,agent,x,"['/System/Library/CoreServices/Siri.app/Contents/MacOS/Siri', 'launchd']",x,x,x,x
249,/System/Library/LaunchAgents/com.apple.ap.adprivacyd.plist,com.apple.ap.adprivacyd,agent,/usr/libexec/adprivacyd,x,x,x,x,x
250,/System/Library/LaunchAgents/com.apple.photoanalysisd.plist,com.apple.photoanalysisd,agent,/System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd,x,x,x,x,x
251,/System/Library/LaunchAgents/com.apple.cvmsCompAgent_x86_64_1.plist,com.apple.cvmsCompAgent_x86_64_1,agent,x,"['/System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMCompiler', '3']",x,x,x,x
252,/System/Library/LaunchAgents/com.apple.storeuid.plist,com.apple.storeuid,agent,/System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid,x,x,x,x,x
253,/System/Library/LaunchAgents/com.apple.safaridavclient.plist,com.apple.safaridavclient,agent,x,['/System/Library/PrivateFrameworks/BookmarkDAV.framework/Helpers/SafariDAVClient'],x,x,x,x
254,/System/Library/LaunchAgents/com.apple.lsd.plist,com.apple.lsd,agent,x,['/usr/libexec/lsd'],x,x,x,x
255,/System/Library/LaunchAgents/com.apple.SafariHistoryServiceAgent.plist,com.apple.SafariHistoryServiceAgent,agent,/usr/libexec/SafariHistoryServiceAgent,x,x,x,x,x
256,/System/Library/LaunchAgents/com.apple.nsurlstoraged.plist,com.apple.nsurlstoraged,agent,/usr/libexec/nsurlstoraged,x,x,x,x,x
257,/System/Library/LaunchAgents/com.apple.bluetooth.PacketLogger.plist,com.apple.bluetooth.PacketLogger,agent,/AppleInternal/DevTools/Hardware/PacketLogger.app/Contents/MacOS/PacketLogger,x,x,x,x,x
258,/System/Library/LaunchAgents/com.apple.networkserviceproxy-osx.plist,com.apple.networkserviceproxy,agent,/usr/libexec/networkserviceproxy,x,x,x,x,x
259,/System/Library/LaunchAgents/com.apple.FontValidator.plist,com.apple.ATS.FontValidator,agent,/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/FontValidator,x,x,x,x,x
260,/System/Library/LaunchAgents/com.apple.csuseragent.plist,com.apple.csuseragent,agent,x,['/System/Library/CoreServices/CSUserAgent'],x,x,x,x
261,/System/Library/LaunchAgents/com.apple.RemoteDesktop.plist,com.apple.RemoteDesktop.agent,agent,/System/Library/CoreServices/RemoteManagement/ARDAgent.app/Contents/MacOS/ARDAgent,x,x,x,x,x
262,/System/Library/LaunchAgents/com.apple.macos.studentd.plist,com.apple.studentd,agent,x,['/usr/libexec/studentd'],x,x,x,x
